0.020978, 0.022368, 0.023784, 0.025219, 0.026668, 0.028121, 0.029571, 0.031010, 0.032428, 0.033818, 0.035168, 0.036472, 0.037718, 0.038898, 0.040004, 0.041027, 0.041959, 0.042793, 0.043523, 0.044141, 0.044644, 0.045026, 0.045285, 0.045419, 0.045426, 0.045306, 0.045061, 0.044692, 0.044202, 0.043595, 0.042877, 0.042052, 0.041128, 0.040112, 0.039011, 0.037835, 0.036591, 0.035289, 0.033939, 0.032548, 0.031127, 0.029685, 0.028230, 0.026771, 0.025316, 0.023873, 0.022449, 0.021051, 0.019685, 0.018355, 0.017068, 0.015826, 0.014633, 0.013492, 0.012405, 0.011374, 0.010399, 0.009481, 0.008619, 0.007814, 0.007064, 0.006369, 0.005725, 0.005132, 0.004588, 0.004090, 0.003636, 0.003223, 0.002849, 0.002512, 0.002209, 0.001938, 0.001695, 0.001480, 0.001289, 0.001121, 0.000973, 0.000845, 0.000733, 0.000637, 0.000556, 0.000487, 0.000430, 0.000384, 0.000349, 0.000323, 0.000306, 0.000299, 0.000300, 0.000309, 0.000328, 0.000356, 0.000393, 0.000441, 0.000500, 0.000571, 0.000654, 0.000752, 0.000866, 0.000996, 0.001146, 0.001315, 0.001508, 0.001725, 0.001968, 0.002241, 0.002544, 0.002882, 0.003255, 0.003668, 0.004121, 0.004617, 0.005160, 0.005750, 0.006391, 0.007083, 0.007828, 0.008629, 0.009485, 0.010397, 0.011365, 0.012389, 0.013469, 0.014602, 0.015786, 0.017020, 0.018299, 0.019620
0.018583, 0.019814, 0.021069, 0.022340, 0.023623, 0.024911, 0.026195, 0.027470, 0.028727, 0.029957, 0.031154, 0.032308, 0.033412, 0.034458, 0.035437, 0.036344, 0.037170, 0.037908, 0.038554, 0.039102, 0.039548, 0.039886, 0.040116, 0.040234, 0.040241, 0.040135, 0.039917, 0.039590, 0.039156, 0.038619, 0.037982, 0.037252, 0.036433, 0.035533, 0.034558, 0.033516, 0.032415, 0.031261, 0.030065, 0.028833, 0.027574, 0.026296, 0.025007, 0.023715, 0.022426, 0.021148, 0.019887, 0.018648, 0.017438, 0.016260, 0.015119, 0.014019, 0.012963, 0.011952, 0.010989, 0.010075, 0.009212, 0.008399, 0.007635, 0.006922, 0.006258, 0.005642, 0.005072, 0.004546, 0.004064, 0.003623, 0.003221, 0.002855, 0.002524, 0.002226, 0.001957, 0.001717, 0.001502, 0.001311, 0.001142, 0.000993, 0.000862, 0.000748, 0.000649, 0.000564, 0.000492, 0.000431, 0.000381, 0.000340, 0.000309, 0.000286, 0.000271, 0.000264, 0.000265, 0.000274, 0.000290, 0.000315, 0.000348, 0.000391, 0.000443, 0.000505, 0.000580, 0.000666, 0.000767, 0.000883, 0.001015, 0.001165, 0.001336, 0.001528, 0.001743, 0.001985, 0.002254, 0.002553, 0.002884, 0.003249, 0.003650, 0.004090, 0.004571, 0.005094, 0.005661, 0.006274, 0.006935, 0.007644, 0.008402, 0.009210, 0.010068, 0.010975, 0.011931, 0.012935, 0.013984, 0.015077, 0.016210, 0.017380
0.016518, 0.017613, 0.018728, 0.019858, 0.020999, 0.022143, 0.023285, 0.024418, 0.025535, 0.026629, 0.027693, 0.028719, 0.029700, 0.030630, 0.031501, 0.032306, 0.033040, 0.033697, 0.034271, 0.034758, 0.035154, 0.035455, 0.035659, 0.035765, 0.035770, 0.035676, 0.035483, 0.035192, 0.034806, 0.034328, 0.033763, 0.033113, 0.032386, 0.031586, 0.030719, 0.029793, 0.028814, 0.027788, 0.026725, 0.025630, 0.024511, 0.023375, 0.022229, 0.021080, 0.019935, 0.018799, 0.017678, 0.016577, 0.015501, 0.014454, 0.013440, 0.012462, 0.011523, 0.010624, 0.009768, 0.008956, 0.008188, 0.007465, 0.006787, 0.006153, 0.005563, 0.005015, 0.004508, 0.004041, 0.003613, 0.003220, 0.002863, 0.002538, 0.002244, 0.001978, 0.001740, 0.001526, 0.001335, 0.001165, 0.001015, 0.000883, 0.000767, 0.000665, 0.000577, 0.000502, 0.000437, 0.000383, 0.000339, 0.000303, 0.000275, 0.000254, 0.000241, 0.000235, 0.000236, 0.000244, 0.000258, 0.000280, 0.000310, 0.000347, 0.000394, 0.000449, 0.000515, 0.000592, 0.000682, 0.000784, 0.000902, 0.001036, 0.001187, 0.001358, 0.001550, 0.001764, 0.002003, 0.002269, 0.002563, 0.002888, 0.003245, 0.003636, 0.004063, 0.004528, 0.005032, 0.005577, 0.006164, 0.006794, 0.007468, 0.008187, 0.008949, 0.009756, 0.010606, 0.011498, 0.012430, 0.013402, 0.014409, 0.015449
0.014762, 0.015740, 0.016736, 0.017746, 0.018765, 0.019788, 0.020809, 0.021821, 0.022819, 0.023797, 0.024748, 0.025665, 0.026542, 0.027373, 0.028151, 0.028870, 0.029526, 0.030113, 0.030626, 0.031062, 0.031415, 0.031684, 0.031867, 0.031961, 0.031966, 0.031882, 0.031709, 0.031449, 0.031105, 0.030678, 0.030172, 0.029592, 0.028942, 0.028227, 0.027452, 0.026624, 0.025749, 0.024833, 0.023883, 0.022904, 0.021904, 0.020889, 0.019865, 0.018839, 0.017815, 0.016800, 0.015798, 0.014814, 0.013852, 0.012917, 0.012011, 0.011137, 0.010297, 0.009494, 0.008729, 0.008004, 0.007317, 0.006671, 0.006065, 0.005499, 0.004971, 0.004481, 0.004029, 0.003612, 0.003228, 0.002878, 0.002558, 0.002268, 0.002005, 0.001768, 0.001555, 0.001364, 0.001193, 0.001041, 0.000907, 0.000789, 0.000685, 0.000594, 0.000516, 0.000448, 0.000391, 0.000343, 0.000303, 0.000270, 0.000245, 0.000227, 0.000216, 0.000210, 0.000211, 0.000218, 0.000231, 0.000250, 0.000277, 0.000310, 0.000352, 0.000401, 0.000460, 0.000529, 0.000609, 0.000701, 0.000806, 0.000926, 0.001061, 0.001214, 0.001385, 0.001577, 0.001790, 0.002028, 0.002291, 0.002581, 0.002900, 0.003249, 0.003631, 0.004046, 0.004497, 0.004984, 0.005509, 0.006072, 0.006674, 0.007316, 0.007997, 0.008718, 0.009478, 0.010275, 0.011108, 0.011976, 0.012876, 0.013806
0.013293, 0.014174, 0.015071, 0.015981, 0.016898, 0.017819, 0.018738, 0.019650, 0.020549, 0.021429, 0.022285, 0.023111, 0.023901, 0.024649, 0.025350, 0.025998, 0.026589, 0.027117, 0.027579, 0.027971, 0.028290, 0.028532, 0.028696, 0.028781, 0.028786, 0.028710, 0.028554, 0.028320, 0.028010, 0.027625, 0.027170, 0.026648, 0.026062, 0.025418, 0.024721, 0.023975, 0.023187, 0.022362, 0.021506, 0.020625, 0.019725, 0.018811, 0.017889, 0.016964, 0.016042, 0.015128, 0.014226, 0.013340, 0.012474, 0.011632, 0.010816, 0.010029, 0.009273, 0.008550, 0.007861, 0.007207, 0.006589, 0.006008, 0.005462, 0.004952, 0.004476, 0.004036, 0.003628, 0.003252, 0.002907, 0.002592, 0.002304, 0.002042, 0.001806, 0.001592, 0.001400, 0.001228, 0.001074, 0.000938, 0.000817, 0.000710, 0.000617, 0.000535, 0.000465, 0.000404, 0.000352, 0.000308, 0.000273, 0.000244, 0.000221, 0.000205, 0.000194, 0.000189, 0.000190, 0.000196, 0.000208, 0.000225, 0.000249, 0.000279, 0.000317, 0.000362, 0.000415, 0.000477, 0.000549, 0.000631, 0.000726, 0.000834, 0.000955, 0.001093, 0.001247, 0.001420, 0.001612, 0.001826, 0.002063, 0.002324, 0.002611, 0.002926, 0.003270, 0.003644, 0.004049, 0.004488, 0.004960, 0.005468, 0.006010, 0.006588, 0.007202, 0.007851, 0.008535, 0.009252, 0.010003, 0.010785, 0.011595, 0.012432
0.012095, 0.012896, 0.013713, 0.014541, 0.015376, 0.016214, 0.017050, 0.017879, 0.018697, 0.019499, 0.020277, 0.021029, 0.021748, 0.022428, 0.023066, 0.023656, 0.024193, 0.024674, 0.025094, 0.025451, 0.025741, 0.025961, 0.026111, 0.026188, 0.026192, 0.026123, 0.025982, 0.025769, 0.025486, 0.025136, 0.024722, 0.024247, 0.023714, 0.023128, 0.022494, 0.021815, 0.021098, 0.020348, 0.019569, 0.018767, 0.017948, 0.017116, 0.016277, 0.015436, 0.014597, 0.013765, 0.012944, 0.012138, 0.011350, 0.010584, 0.009841, 0.009125, 0.008437, 0.007779, 0.007153, 0.006558, 0.005996, 0.005466, 0.004970, 0.004505, 0.004073, 0.003672, 0.003301, 0.002959, 0.002645, 0.002358, 0.002096, 0.001858, 0.001643, 0.001449, 0.001274, 0.001117, 0.000978, 0.000853, 0.000743, 0.000646, 0.000561, 0.000487, 0.000423, 0.000367, 0.000320, 0.000281, 0.000248, 0.000222, 0.000201, 0.000186, 0.000177, 0.000172, 0.000173, 0.000178, 0.000189, 0.000205, 0.000227, 0.000254, 0.000288, 0.000329, 0.000377, 0.000434, 0.000499, 0.000574, 0.000660, 0.000758, 0.000869, 0.000994, 0.001135, 0.001292, 0.001467, 0.001662, 0.001877, 0.002115, 0.002376, 0.002662, 0.002975, 0.003315, 0.003685, 0.004084, 0.004514, 0.004975, 0.005468, 0.005994, 0.006553, 0.007143, 0.007766, 0.008419, 0.009102, 0.009813, 0.010550, 0.011312
0.011154, 0.011893, 0.012646, 0.013410, 0.014180, 0.014952, 0.015723, 0.016489, 0.017243, 0.017982, 0.018700, 0.019393, 0.020056, 0.020684, 0.021272, 0.021816, 0.022311, 0.022755, 0.023142, 0.023471, 0.023738, 0.023942, 0.024080, 0.024151, 0.024154, 0.024091, 0.023960, 0.023764, 0.023504, 0.023181, 0.022799, 0.022361, 0.021869, 0.021329, 0.020744, 0.020118, 0.019457, 0.018765, 0.018047, 0.017307, 0.016552, 0.015785, 0.015011, 0.014235, 0.013462, 0.012694, 0.011937, 0.011194, 0.010467, 0.009760, 0.009076, 0.008415, 0.007781, 0.007174, 0.006596, 0.006048, 0.005529, 0.005041, 0.004583, 0.004155, 0.003756, 0.003386, 0.003044, 0.002729, 0.002440, 0.002175, 0.001933, 0.001714, 0.001515, 0.001336, 0.001175, 0.001030, 0.000902, 0.000787, 0.000686, 0.000596, 0.000518, 0.000449, 0.000390, 0.000339, 0.000295, 0.000259, 0.000229, 0.000204, 0.000185, 0.000172, 0.000163, 0.000159, 0.000159, 0.000164, 0.000174, 0.000189, 0.000209, 0.000234, 0.000266, 0.000303, 0.000348, 0.000400, 0.000460, 0.000530, 0.000609, 0.000699, 0.000802, 0.000917, 0.001046, 0.001191, 0.001353, 0.001532, 0.001731, 0.001950, 0.002191, 0.002455, 0.002743, 0.003057, 0.003398, 0.003766, 0.004162, 0.004588, 0.005043, 0.005528, 0.006043, 0.006587, 0.007161, 0.007764, 0.008394, 0.009050, 0.009730, 0.010432
0.010458, 0.011151, 0.011857, 0.012573, 0.013295, 0.014020, 0.014743, 0.015460, 0.016168, 0.016860, 0.017534, 0.018184, 0.018805, 0.019394, 0.019945, 0.020455, 0.020920, 0.021336, 0.021699, 0.022007, 0.022258, 0.022449, 0.022578, 0.022645, 0.022648, 0.022588, 0.022466, 0.022282, 0.022038, 0.021735, 0.021377, 0.020966, 0.020506, 0.019999, 0.019450, 0.018864, 0.018244, 0.017595, 0.016921, 0.016228, 0.015519, 0.014800, 0.014075, 0.013347, 0.012622, 0.011903, 0.011193, 0.010496, 0.009815, 0.009152, 0.008510, 0.007890, 0.007296, 0.006727, 0.006185, 0.005671, 0.005185, 0.004727, 0.004297, 0.003896, 0.003522, 0.003175, 0.002854, 0.002559, 0.002287, 0.002039, 0.001813, 0.001607, 0.001421, 0.001253, 0.001102, 0.000966, 0.000845, 0.000738, 0.000643, 0.000559, 0.000485, 0.000421, 0.000366, 0.000318, 0.000277, 0.000243, 0.000214, 0.000192, 0.000174, 0.000161, 0.000153, 0.000149, 0.000149, 0.000154, 0.000163, 0.000177, 0.000196, 0.000220, 0.000249, 0.000284, 0.000326, 0.000375, 0.000432, 0.000497, 0.000571, 0.000656, 0.000752, 0.000860, 0.000981, 0.001117, 0.001268, 0.001437, 0.001623, 0.001828, 0.002054, 0.002302, 0.002572, 0.002867, 0.003186, 0.003531, 0.003903, 0.004302, 0.004728, 0.005183, 0.005666, 0.006177, 0.006715, 0.007280, 0.007870, 0.008485, 0.009123, 0.009781
0.010000, 0.010662, 0.011337, 0.012021, 0.012712, 0.013405, 0.014096, 0.014782, 0.015458, 0.016120, 0.016764, 0.017386, 0.017980, 0.018543, 0.019070, 0.019558, 0.020002, 0.020400, 0.020747, 0.021042, 0.021281, 0.021464, 0.021587, 0.021651, 0.021654, 0.021597, 0.021480, 0.021304, 0.021071, 0.020782, 0.020439, 0.020046, 0.019606, 0.019121, 0.018597, 0.018036, 0.017443, 0.016823, 0.016179, 0.015516, 0.014838, 0.014151, 0.013457, 0.012762, 0.012068, 0.011381, 0.010702, 0.010035, 0.009384, 0.008750, 0.008136, 0.007544, 0.006976, 0.006432, 0.005914, 0.005422, 0.004957, 0.004519, 0.004109, 0.003725, 0.003367, 0.003036, 0.002729, 0.002446, 0.002187, 0.001950, 0.001733, 0.001536, 0.001358, 0.001198, 0.001053, 0.000924, 0.000808, 0.000706, 0.000615, 0.000534, 0.000464, 0.000403, 0.000350, 0.000304, 0.000265, 0.000232, 0.000205, 0.000183, 0.000166, 0.000154, 0.000146, 0.000142, 0.000143, 0.000147, 0.000156, 0.000170, 0.000187, 0.000210, 0.000238, 0.000272, 0.000312, 0.000359, 0.000413, 0.000475, 0.000546, 0.000627, 0.000719, 0.000822, 0.000938, 0.001068, 0.001213, 0.001374, 0.001552, 0.001748, 0.001964, 0.002201, 0.002459, 0.002741, 0.003046, 0.003376, 0.003732, 0.004113, 0.004521, 0.004956, 0.005417, 0.005906, 0.006420, 0.006960, 0.007525, 0.008113, 0.008723, 0.009352
0.009771, 0.010419, 0.011079, 0.011747, 0.012422, 0.013099, 0.013774, 0.014445, 0.015106, 0.015753, 0.016382, 0.016989, 0.017570, 0.018120, 0.018635, 0.019112, 0.019546, 0.019934, 0.020274, 0.020562, 0.020796, 0.020974, 0.021095, 0.021157, 0.021161, 0.021105, 0.020991, 0.020819, 0.020590, 0.020308, 0.019973, 0.019589, 0.019159, 0.018685, 0.018173, 0.017625, 0.017045, 0.016439, 0.015810, 0.015162, 0.014500, 0.013828, 0.013150, 0.012471, 0.011793, 0.011121, 0.010458, 0.009807, 0.009170, 0.008551, 0.007951, 0.007372, 0.006817, 0.006285, 0.005779, 0.005298, 0.004844, 0.004416, 0.004015, 0.003640, 0.003291, 0.002967, 0.002667, 0.002391, 0.002137, 0.001905, 0.001694, 0.001501, 0.001327, 0.001170, 0.001029, 0.000903, 0.000790, 0.000689, 0.000601, 0.000522, 0.000453, 0.000394, 0.000342, 0.000297, 0.000259, 0.000227, 0.000200, 0.000179, 0.000162, 0.000150, 0.000143, 0.000139, 0.000140, 0.000144, 0.000153, 0.000166, 0.000183, 0.000205, 0.000233, 0.000266, 0.000305, 0.000350, 0.000403, 0.000464, 0.000534, 0.000613, 0.000702, 0.000803, 0.000917, 0.001044, 0.001185, 0.001342, 0.001516, 0.001708, 0.001919, 0.002151, 0.002403, 0.002678, 0.002977, 0.003299, 0.003646, 0.004019, 0.004418, 0.004843, 0.005294, 0.005771, 0.006274, 0.006801, 0.007353, 0.007928, 0.008524, 0.009139
